Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Custom Label 0 (product.metafields.custom.custom_label_0),Google Product Category (product.metafields.custom.google_product_category),Age Group (product.metafields.google.age_group),Condition (product.metafields.google.condition),Gender (product.metafields.google.gender),Google Product Category (product.metafields.google.google_product_category),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Active ingredient (product.metafields.shopify.active-ingredient),Application method (product.metafields.shopify.application-method),Application type (product.metafields.shopify.application-type),Body area (product.metafields.shopify.body-area),Cleanser type (product.metafields.shopify.cleanser-type),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic finish (product.metafields.shopify.cosmetic-finish),Cosmetic function (product.metafields.shopify.cosmetic-function),Coverage level (product.metafields.shopify.coverage-level),Dispenser type (product.metafields.shopify.dispenser-type),Exfoliation method (product.metafields.shopify.exfoliation-method),Eye care applicator type (product.metafields.shopify.eye-care-applicator-type),Eyebrow applicator type (product.metafields.shopify.eyebrow-applicator-type),Face area (product.metafields.shopify.face-area),Hair care effect (product.metafields.shopify.hair-care-effect),Hair care items included (product.metafields.shopify.hair-care-items-included),Lip makeup opacity (product.metafields.shopify.lip-makeup-opacity),Lipstick effect (product.metafields.shopify.lipstick-effect),Makeup shade (product.metafields.shopify.makeup-color-shade),Makeup features (product.metafields.shopify.makeup-features),Material (product.metafields.shopify.material),Moisturizer type (product.metafields.shopify.moisturizer-type),PA rating (product.metafields.shopify.pa-rating),Package type (product.metafields.shopify.package-type),Product form (product.metafields.shopify.product-form),Rinse requirement (product.metafields.shopify.rinse-requirement),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),SPF level (product.metafields.shopify.spf-level),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Texture (product.metafields.shopify.texture),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / Canada,Price / Canada,Compare At Price / Canada,Included / United Arab Emirate,Price / United Arab Emirate,Compare At Price / United Arab Emirate,Included / United States,Price / United States,Compare At Price / United States,Status
ootd-dark-spot-vitamin-c-serum-mask-10-pack-hcw-ootd-8809349813720,#OOTD Dark Spot Vitamin C Serum Mask (10-Pack),"<p><strong>#OOTD Dark Spot Vitamin C Serum Mask (10-Pack)</strong> is a K-beauty face serum selected for an easy, effective everyday routine. The product name highlights vitamin C for targeted skincare care.</p><ul>
<li>Targets the look of dullness and uneven texture</li>
<li>Adds lightweight care without a heavy finish</li>
<li>Layers easily under moisturizer</li>
</ul><p><strong>How to use:</strong> Apply a small amount after cleansing and toner, then follow with moisturizer.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Skin Care Masks & Peels,Face Serum,"beauty, draft-import, fast-shipping, K-Beauty, nail-care, serum-essence, ships-from-us, supplier-out-of-stock",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349813720,0.0,shopify,deny,manual,18.99,,true,true,,,,,'8809349813720,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_cb16a803-6804-4139-b19b-ed4c3d8a99ba.jpg?v=1787816436,1,#OOTD Dark Spot Vitamin C Serum Mask (10-Pack),false,#OOTD Dark Spot Vitamin C Serum Mask (10-Pack) | Genze Hub,#OOTD Dark Spot Vitamin C Serum Mask (10-Pack) from Genze Hub. Shop serum & essence with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently out of stock.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,unisex,adult,HCW-OOTD-8809349813720,new,FALSE,K-Beauty,Face Serums,Ships From US,,,,,,,,,FALSE,,,,face,,,vitamin-c,,brightening; hydrating,,,,,,face,,,,,,,,,,box,serum,,uneven-skin-tone-1; brightening; hydrating,easy-to-apply; non-greasy,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_cb16a803-6804-4139-b19b-ed4c3d8a99ba.jpg?v=1787816436,g,,,true,,,true,,,true,,,true,,,active
ootd-dark-spot-vitamin-c-toner-hcw-ootd-8809349813195,#OOTD Dark Spot Vitamin C Toner,"<p><strong>#OOTD Dark Spot Vitamin C Toner</strong> is a K-beauty toner selected for an easy, effective everyday routine. The product name highlights vitamin C for targeted skincare care.</p><ul>
<li>Helps refresh and prep skin after cleansing</li>
<li>Supports a smooth, hydrated-looking complexion</li>
<li>Layers comfortably with the rest of your routine</li>
</ul><p><strong>How to use:</strong> Apply after cleansing with clean hands or a cotton pad, then follow with serum and moisturizer.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Toners & Astringents > Toners,Toner,"beauty, draft-import, fast-shipping, K-Beauty, nail-care, ships-from-us, supplier-in-stock, toner",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349813195,0.0,shopify,deny,manual,16.99,,true,true,,,,,'8809349813195,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_99c8e0b3-9a6b-4b52-ac5c-b49af4a3085f.jpg?v=1787816434,1,#OOTD Dark Spot Vitamin C Toner,false,#OOTD Dark Spot Vitamin C Toner | Genze Hub,#OOTD Dark Spot Vitamin C Toner from Genze Hub. Shop toner with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Toners & Astringents > Toners,unisex,adult,HCW-OOTD-8809349813195,new,FALSE,K-Beauty,Toners,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_99c8e0b3-9a6b-4b52-ac5c-b49af4a3085f.jpg?v=1787816434,g,,,true,,,true,,,true,,,true,,,active
ootd-dark-spot-vitamin-c-toner-pad-hcw-ootd-8809349813362,#OOTD Dark Spot Vitamin C Toner Pad,"<p><strong>#OOTD Dark Spot Vitamin C Toner Pad</strong> is a K-beauty toner selected for an easy, effective everyday routine. The product name highlights vitamin C for targeted skincare care.</p><ul>
<li>Helps refresh and prep skin after cleansing</li>
<li>Supports a smooth, hydrated-looking complexion</li>
<li>Layers comfortably with the rest of your routine</li>
</ul><p><strong>How to use:</strong> Apply after cleansing with clean hands or a cotton pad, then follow with serum and moisturizer.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Toners & Astringents > Toners,Toner,"beauty, draft-import, fast-shipping, K-Beauty, nail-care, ships-from-us, supplier-in-stock, toner",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349813362,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809349813362,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_6e714a97-eeb7-4761-91b6-4e701c56be66.jpg?v=1787816433,1,#OOTD Dark Spot Vitamin C Toner Pad,false,#OOTD Dark Spot Vitamin C Toner Pad | Genze Hub,#OOTD Dark Spot Vitamin C Toner Pad from Genze Hub. Shop toner with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Toners & Astringents > Toners,unisex,adult,HCW-OOTD-8809349813362,new,FALSE,K-Beauty,Toners,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_6e714a97-eeb7-4761-91b6-4e701c56be66.jpg?v=1787816433,g,,,true,,,true,,,true,,,true,,,active
ootd-depuff-eye-serum-hcw-ootd-8809349812471,#OOTD Depuff Eye Serum,"<p><strong>#OOTD Depuff Eye Serum</strong> is a K-beauty face serum selected for an easy, effective everyday routine.</p><ul>
<li>Targets the look of dullness and uneven texture</li>
<li>Adds lightweight care without a heavy finish</li>
<li>Layers easily under moisturizer</li>
</ul><p><strong>How to use:</strong> Apply a small amount after cleansing and toner, then follow with moisturizer.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Face Serum,"beauty, draft-import, fast-shipping, K-Beauty, nail-care, serum-essence, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349812471,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809349812471,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_91a76c81-74fc-4f9a-aa10-af6b0f3d1cde.jpg?v=1787816431,1,#OOTD Depuff Eye Serum,false,#OOTD Depuff Eye Serum | Genze Hub,#OOTD Depuff Eye Serum from Genze Hub. Shop serum & essence with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,unisex,adult,HCW-OOTD-8809349812471,new,FALSE,K-Beauty,Face Serums,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_91a76c81-74fc-4f9a-aa10-af6b0f3d1cde.jpg?v=1787816431,g,,,true,,,true,,,true,,,true,,,active
ootd-glass-skin-rice-water-toner-pad-hcw-ootd-8809349813379,#OOTD Glass Skin Rice Water Toner Pad,"<p><strong>#OOTD Glass Skin Rice Water Toner Pad</strong> is a K-beauty toner selected for an easy, effective everyday routine. The product name highlights rice-derived ingredients for targeted skincare care.</p><ul>
<li>Helps refresh and prep skin after cleansing</li>
<li>Supports a smooth, hydrated-looking complexion</li>
<li>Layers comfortably with the rest of your routine</li>
</ul><p><strong>How to use:</strong> Apply after cleansing with clean hands or a cotton pad, then follow with serum and moisturizer.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Toners & Astringents > Toners,Toner,"beauty, draft-import, fast-shipping, K-Beauty, nail-care, ships-from-us, supplier-in-stock, toner",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349813379,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809349813379,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_3ffdd073-5d77-483e-bc05-eaf7cf1feb4c.jpg?v=1787816429,1,#OOTD Glass Skin Rice Water Toner Pad,false,#OOTD Glass Skin Rice Water Toner Pad | Genze Hub,#OOTD Glass Skin Rice Water Toner Pad from Genze Hub. Shop toner with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Toners & Astringents > Toners,unisex,adult,HCW-OOTD-8809349813379,new,FALSE,K-Beauty,Toners,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_3ffdd073-5d77-483e-bc05-eaf7cf1feb4c.jpg?v=1787816429,g,,,true,,,true,,,true,,,true,,,active
ootd-green-plum-cleansing-balm-100ml-hcw-ootd-8809349813638,#OOTD Green Plum Cleansing Balm (100ml),"<p><strong>#OOTD Green Plum Cleansing Balm (100ml)</strong> is a K-beauty cleanser selected for an easy, effective everyday routine.</p><ul>
<li>Helps lift away daily buildup and impurities</li>
<li>Leaves skin feeling fresh and comfortably cleansed</li>
<li>Fits easily into a daily cleansing routine</li>
</ul><p><strong>How to use:</strong> Massage onto skin as appropriate for the product format, then rinse thoroughly. Follow with the rest of your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,Cleanser,"beauty, cleanser, draft-import, fast-shipping, K-Beauty, nail-care, ships-from-us, supplier-out-of-stock",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349813638,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809349813638,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_c74d3d5a-c6d5-4dcc-be8c-ffb60f6a14ad.jpg?v=1787816428,1,#OOTD Green Plum Cleansing Balm (100ml),false,#OOTD Green Plum Cleansing Balm (100ml) | Genze Hub,#OOTD Green Plum Cleansing Balm (100ml) from Genze Hub. Shop cleanser with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently out of stock.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,unisex,adult,HCW-OOTD-8809349813638,new,FALSE,K-Beauty,Facial Cleansers,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_c74d3d5a-c6d5-4dcc-be8c-ffb60f6a14ad.jpg?v=1787816428,g,,,true,,,true,,,true,,,true,,,active
ootd-green-plum-double-cleansing-duo-set-hcw-ootd-8809349813744,#OOTD Green Plum Double Cleansing Duo Set,"<p><strong>#OOTD Green Plum Double Cleansing Duo Set</strong> is a K-beauty cleanser selected for an easy, effective everyday routine.</p><ul>
<li>Helps lift away daily buildup and impurities</li>
<li>Leaves skin feeling fresh and comfortably cleansed</li>
<li>Fits easily into a daily cleansing routine</li>
</ul><p><strong>How to use:</strong> Massage onto skin as appropriate for the product format, then rinse thoroughly. Follow with the rest of your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,Cleanser,"beauty, cleanser, draft-import, fast-shipping, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349813744,0.0,shopify,deny,manual,13.99,,true,true,,,,,'8809349813744,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_f0292697-d392-4269-9936-8066be4dcf1f.jpg?v=1787816426,1,#OOTD Green Plum Double Cleansing Duo Set,false,#OOTD Green Plum Double Cleansing Duo Set | Genze Hub,#OOTD Green Plum Double Cleansing Duo Set from Genze Hub. Shop cleanser with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,unisex,adult,HCW-OOTD-8809349813744,new,FALSE,K-Beauty,Facial Cleansers,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_f0292697-d392-4269-9936-8066be4dcf1f.jpg?v=1787816426,g,,,true,,,true,,,true,,,true,,,active
ootd-green-plum-low-ph-cleansing-gel-hcw-ootd-8809349813317,#OOTD Green Plum Low pH Cleansing Gel,"<p><strong>#OOTD Green Plum Low pH Cleansing Gel</strong> is a K-beauty cleanser selected for an easy, effective everyday routine.</p><ul>
<li>Helps lift away daily buildup and impurities</li>
<li>Leaves skin feeling fresh and comfortably cleansed</li>
<li>Fits easily into a daily cleansing routine</li>
</ul><p><strong>How to use:</strong> Massage onto skin as appropriate for the product format, then rinse thoroughly. Follow with the rest of your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,Cleanser,"beauty, cleanser, draft-import, fast-shipping, K-Beauty, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349813317,0.0,shopify,deny,manual,13.99,,true,true,,,,,'8809349813317,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_d69c5744-5645-4975-aa7d-644b834d2c28.jpg?v=1787816424,1,#OOTD Green Plum Low pH Cleansing Gel,false,#OOTD Green Plum Low pH Cleansing Gel | Genze Hub,#OOTD Green Plum Low pH Cleansing Gel from Genze Hub. Shop cleanser with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,unisex,adult,HCW-OOTD-8809349813317,new,FALSE,K-Beauty,Facial Cleansers,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_d69c5744-5645-4975-aa7d-644b834d2c28.jpg?v=1787816424,g,,,true,,,true,,,true,,,true,,,active
ootd-heartleaf-pore-zero-cleansing-oil-200ml-hcw-ootd-8809349813614,#OOTD Heartleaf Pore Zero Cleansing Oil (200ml),"<p><strong>#OOTD Heartleaf Pore Zero Cleansing Oil (200ml)</strong> is a K-beauty cleanser selected for an easy, effective everyday routine.</p><ul>
<li>Helps lift away daily buildup and impurities</li>
<li>Leaves skin feeling fresh and comfortably cleansed</li>
<li>Fits easily into a daily cleansing routine</li>
</ul><p><strong>How to use:</strong> Massage onto skin as appropriate for the product format, then rinse thoroughly. Follow with the rest of your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,Cleanser,"beauty, cleanser, draft-import, fast-shipping, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349813614,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809349813614,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_d864c335-8d5e-4f1a-b8bf-a05b0b9906de.jpg?v=1787816423,1,#OOTD Heartleaf Pore Zero Cleansing Oil (200ml),false,#OOTD Heartleaf Pore Zero Cleansing Oil (200ml) | Genze Hub,#OOTD Heartleaf Pore Zero Cleansing Oil (200ml) from Genze Hub. Shop cleanser with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,unisex,adult,HCW-OOTD-8809349813614,new,FALSE,K-Beauty,Facial Cleansers,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_d864c335-8d5e-4f1a-b8bf-a05b0b9906de.jpg?v=1787816423,g,,,true,,,true,,,true,,,true,,,active
ootd-hydrating-essence-sheet-mask-30-pack-hcw-ootd-8809349812525,#OOTD Hydrating Essence Sheet Mask 30-Pack,"<p><strong>#OOTD Hydrating Essence Sheet Mask 30-Pack</strong> is a K-beauty essence selected for an easy, effective everyday routine.</p><ul>
<li>Helps refresh and prep skin after cleansing</li>
<li>Supports a smooth, hydrated-looking complexion</li>
<li>Layers comfortably with the rest of your routine</li>
</ul><p><strong>How to use:</strong> Apply a small amount after cleansing and toner, then follow with moisturizer.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics,Essence,"beauty, draft-import, fast-shipping, K-Beauty, nail-care, serum-essence, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349812525,0.0,shopify,deny,manual,20.99,,true,true,,,,,'8809349812525,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_f0141eb3-770c-453f-82b1-b20c0e82beab.jpg?v=1787816419,1,#OOTD Hydrating Essence Sheet Mask 30-Pack,false,#OOTD Hydrating Essence Sheet Mask 30-Pack | Genze Hub,#OOTD Hydrating Essence Sheet Mask 30-Pack from Genze Hub. Shop serum & essence with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-OOTD-8809349812525,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_f0141eb3-770c-453f-82b1-b20c0e82beab.jpg?v=1787816419,g,,,true,,,true,,,true,,,true,,,active
ootd-hydrating-serum-sheet-mask-5-pack-kit-hcw-ootd-8809349812822,#OOTD Hydrating Serum Sheet Mask 5-Pack Kit,"<p><strong>#OOTD Hydrating Serum Sheet Mask 5-Pack Kit</strong> is a K-beauty face serum selected for an easy, effective everyday routine.</p><ul>
<li>Targets the look of dullness and uneven texture</li>
<li>Adds lightweight care without a heavy finish</li>
<li>Layers easily under moisturizer</li>
</ul><p><strong>How to use:</strong> Apply a small amount after cleansing and toner, then follow with moisturizer.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Face Serum,"beauty, draft-import, fast-shipping, K-Beauty, nail-care, serum-essence, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349812822,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8809349812822,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_398450a4-8ff9-4216-81d9-aa0397d9d596.jpg?v=1787816417,1,#OOTD Hydrating Serum Sheet Mask 5-Pack Kit,false,#OOTD Hydrating Serum Sheet Mask 5-Pack Kit | Genze Hub,#OOTD Hydrating Serum Sheet Mask 5-Pack Kit from Genze Hub. Shop serum & essence with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,unisex,adult,HCW-OOTD-8809349812822,new,FALSE,K-Beauty,Face Serums,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_398450a4-8ff9-4216-81d9-aa0397d9d596.jpg?v=1787816417,g,,,true,,,true,,,true,,,true,,,active
ootd-hydrating-serum-sheet-masks-20-pack-hcw-ootd-8809349812648,#OOTD Hydrating Serum Sheet Masks (20-Pack),"<p><strong>#OOTD Hydrating Serum Sheet Masks (20-Pack)</strong> is a K-beauty face serum selected for an easy, effective everyday routine.</p><ul>
<li>Targets the look of dullness and uneven texture</li>
<li>Adds lightweight care without a heavy finish</li>
<li>Layers easily under moisturizer</li>
</ul><p><strong>How to use:</strong> Apply a small amount after cleansing and toner, then follow with moisturizer.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Face Serum,"beauty, draft-import, fast-shipping, K-Beauty, nail-care, serum-essence, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349812648,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8809349812648,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_ff031d77-1958-4508-b088-0a291ece8ac6.jpg?v=1787816414,1,#OOTD Hydrating Serum Sheet Masks (20-Pack),false,#OOTD Hydrating Serum Sheet Masks (20-Pack) | Genze Hub,#OOTD Hydrating Serum Sheet Masks (20-Pack) from Genze Hub. Shop serum & essence with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,unisex,adult,HCW-OOTD-8809349812648,new,FALSE,K-Beauty,Face Serums,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_ff031d77-1958-4508-b088-0a291ece8ac6.jpg?v=1787816414,g,,,true,,,true,,,true,,,true,,,active
ootd-intensive-eye-serum-hcw-ootd-8809349812075,#OOTD Intensive Eye Serum,"<p><strong>#OOTD Intensive Eye Serum</strong> is a K-beauty face serum selected for an easy, effective everyday routine.</p><ul>
<li>Targets the look of dullness and uneven texture</li>
<li>Adds lightweight care without a heavy finish</li>
<li>Layers easily under moisturizer</li>
</ul><p><strong>How to use:</strong> Apply a small amount after cleansing and toner, then follow with moisturizer.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",#OOTD,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,Face Serum,"beauty, draft-import, fast-shipping, K-Beauty, nail-care, serum-essence, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-OOTD-8809349812075,0.0,shopify,deny,manual,18.99,,true,true,,,,,'8809349812075,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_22e4db32-47bb-4cab-8690-ecf6ace92411.jpg?v=1787816412,1,#OOTD Intensive Eye Serum,false,#OOTD Intensive Eye Serum | Genze Hub,#OOTD Intensive Eye Serum from Genze Hub. Shop serum & essence with fast shipping delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Serums,unisex,adult,HCW-OOTD-8809349812075,new,FALSE,K-Beauty,Face Serums,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_22e4db32-47bb-4cab-8690-ecf6ace92411.jpg?v=1787816412,g,,,true,,,true,,,true,,,true,,,active
